url,title,year,settlement,ingredients
https://www.izorzok.hu/disznosajt/,Disznósajt,2025,Mezőberény,"1 megtisztított sertésfej, a sertés nyelve és szíve. A töltéshez a sertés előkészített gyomra. 3 evőkanál só, 3 evőkanál őrölt bors, 4 fej fokhagyma, 5 evőkanál őrölt paprika, 2 teáskanál csípős paprika, 3 teáskanál őrölt kömény."
https://www.izorzok.hu/napraforgokalacs/,Napraforgókalács,2025,Mezőberény,"50 dkg finomliszt, 1 tojás, 2 dl tejföl, 3 evőkanál étolaj, 1,5 kávéskanál só, 1 evőkanál cukor, 2 dl tej, 2,5 dkg élesztő. A tetejére 1 tojás a kenéshez. sóval, borssal fűszerezett töpörtyűkrém."
https://www.izorzok.hu/burgonyaleves-hazi-kolbasszal/,Burgonyaleves házi kolbásszal,2025,Mezőberény,"4 kg burgonya, 3 nagyobb sárgarépa, 3 petrezselyemgyökér, 3 fakanál sertészsír, 4 közepes vöröshagyma, 8 gerezd fokhagyma, 1,2 kg füstölt kolbász, 15 tojás. 1 liter tejföl, 6 evőkanál liszt. só, őrölt feketebors, őrölt paprika, egész kömény, 2 teáskanál csípős paprikakrém, 5 babérlevél."
https://www.izorzok.hu/mezeskalacs-kulonbozo-formakban/,Mézeskalács különböző formákban,2024,Berente,"50 dkg liszt, 25 dkg finomra darált, szitált porcukor, 3 tojás,10 dkg virágméz, 9 gramm szódabikarbóna, 6 dkg vaj, ízlés szerint citromhéj, 1 evőkanál mézeskalács fűszerkeverék. 1 tojás fehérje, 3-4 teáskanál étkezési keményítő, 25 dkg porcukor, pár csepp ecet."
https://www.izorzok.hu/emu-zoldsegekkel-grillen/,Emu zöldségekkel grillen,2024,Berente,"1,5 kg emu vastagfilé és vékonyfilé, 10 dkg emuzsír, 50 dkg cukkini, 70 dkg édesburgonya, 50 dkg gomba , 10-15 dkg vaj, fokhagyma, só, színesbors, kakukkfű, rozmaring, oregánó, bébispenót, madársaláta, vörösbor, olívaolaj, balzsamecet."
https://www.izorzok.hu/krumplilangos/,Krumplilángos,2024,Berente,"1 kg főtt, áttört krumpli, 40 dkg liszt, 1 tojás, 1 teáskanál só, 5 dkg vaj. olvasztott zsír, szilvalekvár, dió, tejföl."
https://www.izorzok.hu/szarvasporkolt-gesztenyes-burgonyakrokettel/,Szarvaspörkölt gesztenyés burgonyakrokettel,2024,Berente,". 3 kg szarvas lapocka, 60 dkg vöröshagyma, 1 fej fokhagyma, 5 tv-paprika, 2 paradicsom, 1 csokor petrezselyemzöld, 20 dkg mangalicazsír, 20 dkg vargánya, 5 babérlevél, 20 szem borókabogyó , 1 teáskanál kakukkfű, 2 teáskanál őrölt feketebors, 1 teáskanál majoránna, 2 evőkanál őrölt paprika, 1 dl száraz vörösbor, só. 2 kg sós, főtt krumpli, 4 tojás, szerecsendió, őrölt feketebors, só, 30 dkg liszt, 25 dkg natúr gesztenyemassza. A sütéshez étolaj. A tálaláshoz áfonyalekvár."
https://www.izorzok.hu/tarkonyos-sertesraguleves-cipoban/,Tárkonyos sertésraguleves cipóban,2024,Berente,"1,5 kg sertéstarja, 1 petrezselyemgyökér, 5 sárgarépa, 1 zeller a zöldjével együtt, 5 krumpli, 25 dkg gomba, 30 dkg párolt zöldborsó, 2 vöröshagyma, 3 gerezd fokhagyma, tárkony, 2,5 dl főzőtejszín, 2 csapott evőkanál liszt, 20 dkg sertészsír, só, őrölt feketebors, 1 birsalma."
https://www.izorzok.hu/fujo/,Fújó,2024,Farkasdomb,"1 egész tojás, 3 tojás sárgája, 15 dkg cukor, 3 evőkanál tejföl, 12,5 dkg margarin, 50 dkg liszt, 1/2 csomag szalagáré, 2 evőkanál langyos tej, csipetnyi só. 1 tojás fehérje, kristálycukor."
https://www.izorzok.hu/ujevi-malacsult-zelleres-krumplisalataval/,Újévi malacsült zelleres krumplisalátával,2024,Farkasdomb,"Egy 20 kilós malac. 8%-os sóoldat, fokhagyma, egész kömény, egészbors, majoránna, vöröshagyma.1 arányú keveréke. 1 kg krumpli, 1 zellergumó, 3 lilahagyma, 2 evőkanál 10 %-os ecet, 2 evőkanál cukor, fél evőkanál só, zeller főzőlé."
https://www.izorzok.hu/vaddiszno-szuzermek-aszalt-szilvaval/,Vaddisznó szűzérmék aszalt szilvával,2024,Farkasdomb,"2 db vaddisznó szűzérme, 40 dkg vaddisznó karaj, 10 dkg sertészsír, 15 dkg aszalt szilva, 2 dl vörösbor, 40 dkg bacon szalonna. 1 mokkáskanál őrölt kömény, 2 teáskanál majoránna, 2 teáskanál feketebors, 3 teáskanál só. 1 kg krumpli, 10 dkg vaj, ½ dl tej, őrölt szerecsendió, só. A tálaláshoz kökényszósz, birsalmabefőtt."
https://www.izorzok.hu/ujevi-kenyer/,Újévi kenyér,2024,Farkasdomb,"30 gramm anyakovász, 110 gramm, 130 gramm, liszt . 225 gramm anyakovász, 900 gramm BL-80, 100, vagy 112-es liszt, 27 gramm só, 675 gramm víz. 1 fakanál libazsír, 2 közepes vöröshagyma, 15 dkg cheddar sajt."
https://www.izorzok.hu/lencsegulyas-fustolt-csulokkel/,Lencsegulyás füstölt csülökkel,2024,Farkasdomb,"1 füstölt csülök, 2 sárgarépa, 2 petrezselyemgyökér, 1 vöröshagyma, 3 gerezd fokhagyma. 50 dkg előfőzött lencse, 1 kg kicsontozott marhalábszár, 2 nagyobb vöröshagyma, 3 teáskanál őrölt paprika, só, 1 csapott teáskanál őrölt feketebors, 1 teáskanál csípős paprikakrém, 4 babérlevél, 4 gerezd fokhagyma, 4 sárgarépa, 6 dkg sertészsír, 1,5 dl tejföl, 2 teáskanál mustár, 1 evőkanál finomliszt."
https://www.izorzok.hu/csopi-torta/,Csöpi torta,2024,Miske,"(1 nagy, 12 tojás, 12 evőkanál porcukor, 6 evőkanál finomliszt, 6 evőkanál rétesliszt, 1 sütőpor, a tepsi előkészítéséhez vaj és liszt. 6 dkg mazsola, fél deci rum. 8 dl tej, 30 dkg cukor, 6 púpos evőkanál liszt, 4 csomag vaníliás cukor, 30 dkg vaj . 6 evőkanál kristálycukor, 15 dkg darabolt dió."
https://www.izorzok.hu/zapraskas-hus/,Zápraskás hús,2024,Miske,"Egy fazék tyúkhúsleves a zöldségekkel együtt, 4 fej fokhagyma, 2-3 dl étolaj, 11 evőkanál liszt, só."
https://www.izorzok.hu/brana/,Brána,2024,Miske,"1 kg finomliszt, 5 dkg élesztő, 1 teáskanál cukor, 5-6 dl tej, 1 evőkanál só, 2 tojás sárgája, 2 evőkanál sertészsír. A tetejére 1 tojás, só, őrölt kömény."
https://www.izorzok.hu/vekony-pite/,Vékony pite,2024,Miske,"4 dl tej, 1 dl víz, 3 tojás, 1 teáskanál só, 4 evőkanál étolaj, 30 dkg liszt. 1,75 dl tejföl, 3 tojás, só. A tepsihez 1 evőkanál zsír."
https://www.izorzok.hu/hrebras-leves/,Hrebrás leves,2024,Miske,"30 dkg füstölt oldalas, 1 evőkanál sertészsír, vagy 2 evőkanál étolaj. Két teáskanál őrölt paprika, 1 vöröshagyma, 3 krumpli, 2 sárgarépa, 1 petrezselyemgyökér, 2 babérlevél, 4 csapott evőkanál rizs, 4 tojás, só, őrölt fektebors, 1 csípős paprika."
https://www.izorzok.hu/bozsi-gesztenyes/,Bözsi gesztenyés,2024,Kisgyőr,"50 dkg liszt, 10 dkg sertészsír, 5 dkg vaj, 3 evőkanál méz, 3 tojás, 1 tojás fehérje, 5 dkg kristálycukor, 15 dkg porcukor, 1 kávéskanál szódabikarbóna, csipetnyi só, 3 evőkanál tejföl, 3 dkg kakaó. 7 dl tej, 3 vanília puding, 2 evőkanál rétesliszt, 30 dkg margarin, 30 dkg porcukor, 1 rum aroma, 10 dkg dió, 50 dkg gesztenyemassza. 20 dkg piskóta tallér, 3 dl kávé. 2 tojás fehérje, 15 dkg porcukor, 3 csepp citromlé. 1 evőkanál kávé, 1 evőkanál kakaó, 1 evőkanál cukor, 1 tasak három az egyben kávé."
https://www.izorzok.hu/habart-varganyaleves/,Habart vargányaleves,2024,Kisgyőr,"1 kg vargánya , 40 dkg burgonya, 3 gerezd fokhagyma, 4 babérlevél, őrölt bors, só. 2 dl étolaj, 3 evőkanál liszt, 1 vöröshagyma, 3 gerezd fokhagyma, 1 teáskanál őrölt paprika, 3,3 dl tejföl, 1 liter tej, 1 dl 10%-os ecet."
https://www.izorzok.hu/karacsonyi-citromos-kalacs/,Karácsonyi citromos kalács,2024,Kisgyőr,"1 kg liszt, 1 teáskanál só, 7 dl tej, 5 evőkanál kristálycukor, 2 csomag vaníliás cukor, 2 tojás, 2 dl étolaj, 5 dkg élesztő, 2 bio citrom héja, 60 szem édesítő, 15 dkg mazsola. A tetejére 1 tojás."
https://www.izorzok.hu/kacsacomb-parolt-lila-kaposztaval/,Kacsacomb párolt lila káposztával,2024,Kisgyőr,"10 db kacsacomb, só, őrölt feketebors. 1 kg lila káposzta, 2 lila hagyma, 2 dl étolaj, 30 dkg kristálycukor, 2 teáskanál só, 2 teáskanál őrölt kömény, 2 teáskanál őrölt feketebors, fél deci 10%-os ecet. 1,5 kg krumpli, 2 teáskanál só."
https://www.izorzok.hu/tarkonyos-vadraguleves-cipoban/,Tárkonyos vadraguleves cipóban,2024,Kisgyőr,"4 dl száraz vörösbor, 4 dl víz, 1 evőkanál mustármag, 5 db borókabogyó, 1 közepes nagyságú vöröshagyma. 4 szelet szalonna, 70 dkg vaddisznó lapocka, 3 közepes vöröshagyma, 3 gerezd fokhagyma, 1 dl vörösbor, 10 szem borókabogyó, 1 fakanál sertészsír, 3 sárgarépa, 3 petrezselyem, 30 dkg barna csiperkegomba, 30 dkg zöldborsó, só, 1 teáskanál őrölt feketebors, 1 evőkanál tárkony, 4 babérlevél, 1 evőkanál tárkonyecet, 3 dl tejföl, 2 púpos evőkanál liszt. A tálaláshoz 6 db cipó."
https://www.izorzok.hu/hamis-hajas/,Hamis hájas,2024,Tard,"1 kg liszt, 40 dkg sertészsír, 1 teáskanál só, 5 dl tej, 5 dkg élesztő, 1 evőkanál cukor, csipetnyi sütőpor, egy üveg szilvalekvár, a forgatáshoz vaníliás porcukor."
https://www.izorzok.hu/zsamiska-magyaros-csirkemajjal/,Zsámiska magyaros csirkemájjal,2024,Tard,"50 dkg krumpli, 30 dkg liszt, só, 20 dkg sertészsír, 1 nagy fej vöröshagyma. 30 dkg csirkemáj, 1 vöröshagyma, 1 teáskanál majoránna, 1 mokkáskanál őrölt feketebors, 2 teáskanál őrölt paprika."
https://www.izorzok.hu/razott-kaposzta/,Rázott káposzta,2024,Tard,"1 kg savanyú káposzta, 60 dkg lapocka, 20 dkg füstölt tarja, 5 dkg gersli, 3 kis fej vöröshagyma, 2 teáskanál só, 2 evőkanál fűszerpaprika, 1 teáskanál majoránna, 1 teáskanál őrölt kömény, 1 babérlevél, 1,5 dl lecsó, 4 gerezd fokhagyma, 10 dkg sertészsír. A sűrítéshez 1 evőkanál zsír, 2 evőkanál liszt."
https://www.izorzok.hu/makos-kottes/,Mákos kőttes,2024,Tard,"60 dkg liszt, 15 dkg zsír, 15 dkg cukor, csipetnyi só, 2,5 dkg élesztő, 5 dl tej, 0,5 dl étolaj, 1 tojás sárgája. 30 dkg darált mák, 15 dkg cukor, 2 nagyobb alma, 1 citrom reszelt héja, 1 vaníliás cukor. A kalács tetejére egy tojás."
https://www.izorzok.hu/paloc-leves-2/,Palóc leves,2024,Tard,"10 dkg sertészsír, 10 dkg vöröshagyma, 3 gerezd fokhagyma, 20 dkg füstölt tarja, 50 dkg sertéslapocka, 30 dkg sárgahüvelyű bab, 30 dkg krumpli, 2 teáskanál só, 1 evőkanál őrölt fűszerpaprika, 1 teáskanál őrölt feketebors, 1 teáskanál őrölt kömény, 2 babérlevél, 1,5 dl lecsó. 1 evőkanál zsír, 2 evőkanál liszt, 2 dl tejföl, 1 citrom karika, 1 teáskanál mustár."
https://www.izorzok.hu/nagymami-unnepi-makos-gubaja/,Nagymami ünnepi mákos gubája,2024,Balatonberény,"50 dkg liszt, 3 dl tej, 2 evőkanál cukor, 2 dkg élesztő, 2 tojás sárgája, 8 dkg margarin, 2 evőkanál tejföl, csipetnyi só."
https://www.izorzok.hu/malacka-toltott-burgonyaval/,Malacka töltött burgonyával,2024,Balatonberény,"1 kg darált sertéshús, 1,5 kg sertéscomb, 7 gerezd fokhagyma, só, őrölt paprika, őrölt feketebors, a tepsi előkészítéséhez zsír és 0,5 dl víz."
https://www.izorzok.hu/adventi-mezeskalacs-koszoru/,Adventi mézeskalács koszorú,2024,Balatonberény,"25 dkg méz, 10 dkg vaj/margarin, 10 dkg cukor, 60 dkg liszt, 2 teáskanál fahéj, 2 teáskanál szódabikarbóna, csipetnyi gyömbér, csipetnyi szegfűszeg, 2 tojás, 1 tojás sárgája. 1 csomag zselatin, 1 tojás fehérje, kb. 20 dkg átszitált porcukor, 2 teáskanál étkezési keményítő, 1 teáskanál citromlé."
https://www.izorzok.hu/margo-berenyi-perece/,Margó berényi perece,2024,Balatonberény,"50 dkg liszt, 2 mokkáskanál só, 12,5 dkg olvasztott zsír, 1 teáskanál cukor, 2 evőkanál tejföl, langyos víz, 2 dkg élesztő. 20 dkg liszt, 1 csapott evőkanál só, víz."
https://www.izorzok.hu/somogyi-rakott-kaposztaleves/,Somogyi rakott káposztaleves,2024,Balatonberény,"1 füstölt csülök, 30 dkg bab, 1 kg savanyú káposzta, 50 dkg darált sertéshús, 3 vöröshagyma, 1 fej fokhagyma, 3 tv-paprika, 1 piros színű paprika, 4 paradicsom, 1 tojás, só, őrölt feketebors, egész kömény, őrölt paprika, babérlevél, 1 púpos evőkanál sertészsír, 20 dkg kolozsvári szalonna. A bab és a csülök főzőleve."
https://www.izorzok.hu/foszlos-lakodalmas-kalacs/,Foszlós lakodalmas kalács,2024,Soltvadkert,"60 dkg liszt, 8 dkg cukor, 2,5 dkg élesztő, 1,5 dl tej, 1,5 dl víz, 1 tojás, 1 dkg só, 6 dkg vaj. 3,5 dkg jó minőségű kakaópor, 4 dkg étolaj, 1 dkg cukor. A kenéshez 1 tojás."
https://www.izorzok.hu/szilvalekvaros-marhaporkolt/,Szilvalekváros marhapörkölt,2024,Soltvadkert,"1,5 kg darabolt marha húsos csont, 10 kg marhanyak, 3 kg vöröshagyma, 4 evőkanál só, 15 evőkanál őrölt fűszerpaprika, 2,5 evőkanál őrölt fűszerkömény és őrölt feketebors. 3 evőkanál aprított rozmaring, 2 dl sűrített paradicsom, 5 dl szilvalekvár, 80 dkg sertészsír, 4 dl száraz vörösbor, 1 fej fokhagyma, 5 tv-paprika, 5 paradicsom, 2 erős zöldpaprika."
https://www.izorzok.hu/vorosboros-teszta-tejszines-ontettel/,Vörösboros tészta tejszínes öntettel,2024,Soltvadkert,"20 dkg finomliszt, 20 dkg durumliszt, 2 tojás sárgája, 2 dl vörösbor , fél kávéskanál só. 20 dkg bacon, 4 gerezd fokhagyma, 5 dl főzőtejszín, só, őrölt feketebors, 10 dkg kemény sajt, kis csokor petrezselyemzöld."
https://www.izorzok.hu/svab-kaposztas-kolbasz/,Sváb káposztás kolbász,2024,Soltvadkert,"5 kg szaftos, darált sertéshús, 10 dkg őrölt paprika, 10 dkg asztali só, 1 dkg őrölt feketebors, 1 dkg őrölt kömény, 1 fej fokhagyma, 2 kg káposzta, a sütéshez zsiradék."
https://www.izorzok.hu/szureti-alom-sajt/,„Szüreti álom” sajt,2024,Soltvadkert,"2 liter zsíros, házi tej, ½ mokkáskanál só, 3-4 evőkanál 10%-os ecet, 1 liter száraz vörösbor, 20 szem fehérszőlő."
https://www.izorzok.hu/turos-tejes-pite-afonyalekvarral/,Túrós tejes pite áfonyalekvárral,2024,Mezőfalva,"6 tojás, 20 dkg finomliszt, 20 dkg búzadara, 2 vaníliás cukor, 20 dkg cukor, 1 liter tej, 50 dkg túró, 1 kisebb üveg áfonyalekvár."
https://www.izorzok.hu/harcsa-bundaban-fuszervajas-zoldkorettel/,"Harcsa bundában, fűszervajas zöldkörettel",2024,Mezőfalva,"80 dkg harcsafilé, citromlé, só, őrölt feketebors, liszt. 2 tojás, 20 dkg liszt, só, őrölt feketebors, 2 gerezd fokhagyma, tej. 3 színű kaliforniai paprika, 1 lilahagyma, 1 fehérhagyma, 1 póréhagyma, 2 szál újhagyma, 3 dkg vaj, 1 teáskanál őrölt bors, 1,5 teáskanál só, 1 gerezd fokhagyma, 1 púpos evőkanál mustár, 1 csapott evőkanál 20 %-os ecet, 2 evőkanál cukor. A sütéshez étolaj. 1 kg krumpli, só, fél deci étolaj, 1 gerezd fokhagyma, 1 csapott teáskanál őrölt feketebors, 2 teáskanál őrölt fűszerpaprika."
https://www.izorzok.hu/paprikas-csiga/,Paprikás csiga,2024,Mezőfalva,"60 dkg liszt, 3 evőkanál kristálycukor, 4 dkg élesztő, 1 tojás, 1 tojás sárgája, 3 dl tej, 10 dkg teavaj, csipetnyi só. 8 dkg olvasztott vaj, 2 teáskanál őrölt paprika, 7 evőkanál kristálycukor."
https://www.izorzok.hu/lecsos-sultkolbaszos-tarhonya-kemenceben/,"Lecsós, sültkolbászos tarhonya kemencében",2024,Mezőfalva,"15 dkg sertészsír, 1 kg vöröshagyma, 1,5 kg paprika, 1,5 kg paradicsom, 1,5 kg sütnivaló kolbász, 40 dkg tarhonya, só, 1 púpos evőkanál őrölt fűszerpaprika."
https://www.izorzok.hu/krumpligombocleves-gazdagon/,Krumpligombócleves gazdagon,2024,Gomba,"1 kg sertéscomb, 1 nagyobb vöröshagyma, 15 dkg füstölt zsírszalonna, 1 karalábé, 1 zeller a zöldjével, 2 nagy sárgarépa, 1 petrezselyemgyökér, 1 kg krumpli, 1 tv-paprika, 30 dkg gomba, 2 teáskanál őrölt paprika, 1 teáskanál őrölt feketebors, 3 babérlevél, 1 teáskanál majoránna, csipetnyi őrölt kömény, só, 3 gerezd fokhagyma. 1,5 dl tejföl, 1 evőkanál liszt. 30 dkg krumpli, 2 tojás, 10 dkg liszt, só."
https://www.izorzok.hu/batata-dzsem/,Batáta dzsem,2024,Ásotthalom,"5 kg batáta, kilónként 5 csipetnyi só, 3 kg alma, 2 kg narancs, 1 kg citrom, 4 rúd fahéj, 10 szem szegfűszeg, 80 dkg cukor."
https://www.izorzok.hu/mangalica-csulokporkolt-bogracsban/,Mangalica csülökpörkölt bográcsban,2024,Ásotthalom,"5 kg mangalica hátsó csülök és tarja, 1,5 kg vöröshagyma, 1 nagy fej fokhagyma, 3 paradicsom, 2 tv-paprika, 2 dl házi sült mangalicazsír, só, őrölt feketebors, őrölt kömény, 6 babérlevél, paprikakrém, kevés csípős paprikakrém, 5 evőkanál csemege fűszerpaprika, 1 zöld csípős paprika."
https://www.izorzok.hu/batata-kenoke/,Batáta kenőke,2024,Ásotthalom,"2 kg batáta, 10 dkg vaj, feketebors, kis csokor petrezselyemzöld, 1 vöröshagyma, 1 teáskanál cukor, a tálaláshoz retekcsíra."
https://www.izorzok.hu/lila-batatas-kenyer/,Lila batátás kenyér,2024,Ásotthalom,"60 dkg BL-80-as fehérliszt, 60 dkg BL-55-ös finomliszt, 5 dkg élesztő, 10 dkg kovász , 15 dkg főtt, sózott, áttört lila batáta, a batáta főzőleve, 2 csapott evőkanál Himalája só, 10 dkg vaj, 2 teáskanál cukor."
https://www.izorzok.hu/batata-kremleves/,Batáta krémleves,2024,Ásotthalom,"2 kg batáta , só, cayenne bors és fehérbors keverék, 2-3 evőkanál cukor, 2 narancs leve, 20 dkg füstölt kolozsvári szalonna."
https://www.izorzok.hu/kockatorta/,Kockatorta,2024,Kékesd,"3 tojás, 3 evőkanál cukor, 3 púpos evőkanál liszt, 1 teáskanál rum. 3 tojás, 3 evőkanál cukor, 3 csapott evőkanál liszt, 2 evőkanál kakaó, 1 teáskanál rum. 30 dkg margarin, 20 dkg porcukor, 1 vaníliás pudingpor, 2 vaníliás cukor, 1 teáskanál rum. A tetejére 5 dkg reszelt csokoládé."
https://www.izorzok.hu/kanaszporkolt/,Kanászpörkölt,2024,Kékesd,"2 evőkanál sertészsír, 3 vöröshagyma, 1,5 evőkanál őrölt paprika, pár szelet csípős paprika, teáskanálnyi őrölt feketebors, 3 hüvelyes, száraz paprika, 3 gerezd fokhagyma, 1 pár szárazkolbász, 30 dkg füstölt oldalas, 30 dkg füstölt szalonna, 40 dkg árpagyöngy, só."
https://www.izorzok.hu/lakodalmas-feher-kenyer/,Lakodalmas fehér kenyér,2024,Kékesd,"2 dl víz, 20 dkg liszt, fél főtt krumpli, 4 dkg élesztő. 1,5 kg BL-80-as fehérliszt, 2 tojás, 0,5 liter tej, 25 dkg cukor, 2 vaníliás cukor, csipetnyi só, 10 dkg vaj ."
https://www.izorzok.hu/kolbaszhusos-vesevelo/,Kolbászhúsos vesevelő,2024,Kékesd,"40 dkg darált sertéshús, 2 teáskanál só, 1 evőkanál őrölt paprika, 1 teáskanál őrölt feketebors, 4 gerezd reszelt fokhagyma. 4 db vese. 1 vöröshagyma, 1 lila hagyma, 4 sertésvelő, 4 szál kakukkfű, csombor, majoránna, 2 evőkanál zsír. A tálaláshoz pirított kenyér."
https://www.izorzok.hu/savanyu-krumplileves-lapitottal/,Savanyú krumplileves lapítottal,2024,Kékesd,"5 közepes krumpli, 4 babérlevél, 4 gerezd fokhagyma, 1 mokkáskanál őrölt feketebors, só, 2 szem szegfűbors, 1 liter tej, 4,5 dl tejföl. 60 dkg fehérliszt, 20 dkg rétesliszt, 2 evőkanál kacsazsír, 1 teáskanál só, 4 dkg élesztő, 1 teáskanál cukor, 7-8 dl tej, a kenéshez kacsazsír és só."
https://www.izorzok.hu/dios-torta/,Diós torta,2024,Palotabozsok,"8 tojás, 16 dkg kristálycukor, 2 evőkanál darált dió, 1 csomag sütőpor, 20 dkg liszt, csipetnyi szódabikarbóna, 1 vaníliás cukor, reszelt citromhéj. 3 evőkanál liszt, 5 evőkanál kristálycukor, 5 dl tej, 25 dkg vaj, 10 dkg porcukor, 8 evőkanál darált dió, 2 evőkanál rum, 1 citrom reszelt héja. Fél üveg sárgabaracklekvár, 1 dl habtejszín, 5 dkg darált dió, 2 marék durvára vágott dió."
https://www.izorzok.hu/libasult-szekely-krumplisalataval-es-szilvaval/,Libasült székely krumplisalátával és szilvával,2024,Palotabozsok,"4 db libacomb, 1 db libamell, só, libaháj. 1 kg krumpli, 2 lilahagyma, só, 1 evőkanál zsír, 2 evőkanál 10 %-os ecet, 1 teáskanál őrölt feketebors, só, 2 teáskanál őrölt paprika. 1 üveg szilvabefőtt."
https://www.izorzok.hu/sutotokos-kakaos-kalacs/,Sütőtökös-kakaós kalács,2024,Palotabozsok,"7 dl tej, 10 dkg élesztő, 2 tojás sárgája, 20 dkg cukor, 80 dkg liszt, 2 evőkanál kakaó, 20 dkg elősütött sütőtök, 2 evőkanál zsír, csipetnyi só. A tetejére 1 tojás, egy evőkanál tej. A tálaláshoz lekvár."
https://www.izorzok.hu/savanyu-porkolt-sos-kalaccsal/,Savanyú pörkölt sós kaláccsal,2024,Palotabozsok,"1 fiatal kakas minden részével együtt, 1 evőkanál sertészsír, 3 vöröshagyma, 2-3 evőkanál őrölt paprika, só, 3 babérlevél, 2 evőkanál 10 %-os ecet. 3 evőkanál liszt, víz. Tejföl és paprika a tálaláshoz."
https://www.izorzok.hu/jokai-bableves/,Jókai bableves,2024,Palotabozsok,"1 főtt, füstölt csülök, 2 sárgarépa, 2 petrezselyemgyökér, 1 szelet zeller, 2 kisebb vöröshagyma, 2 gerezd fokhagyma, 3 babérlevél, egészbors, 4 db csípős paprika, 3-4 teáskanál őrölt fűszerpaprika, 1 csokor petrezselyemzöld, zellerlevél, 1 púpos fakanál sertészsír, 2 dl tejföl, 1 evőkanál 10 %-os ecet, 20 dkg nagy szemű, beáztatott bab. 1 tojás, 10 dkg liszt, csipetnyi só."
